序号|股票代码|股票简称|研报数|机构投资评级(近六个月)-买入|机构投资评级(近六个月)-增持|机构投资评级(近六个月)-中性|机构投资评级(近六个月)-减持|机构投资评级(近六个月)-卖出|2024预测每股收益|2025预测每股收益|2026预测每股收益|2027预测每股收益
1154|002219|新里程|6|5.0|1.0|0.0|0.0|0.0|0.033880303523|0.031666666667|0.04|0.048333333333
1155|688627|精智达|6|4.0|2.0|0.0|0.0|0.0|0.852661939591|1.698333333333|2.843333333333|4.0
1156|603281|江瀚新材|6|6.0|0.0|0.0|0.0|0.0|1.612799296486|1.27|1.566666666667|1.931666666667
1157|002276|万马股份|6|4.0|2.0|0.0|0.0|0.0|0.337428028472|0.531666666667|0.665|0.838
1158|000065|北方国际|6|5.0|1.0|0.0|0.0|0.0|0.979584051684|0.805|0.991666666667|1.116666666667
1159|000636|风华高科|6|5.0|1.0|0.0|0.0|0.0|0.291585943525|0.348333333333|0.471666666667|0.595
1160|300474|景嘉微|6|4.0|2.0|0.0|0.0|0.0|-0.315946043091|0.05|0.203333333333|0.396666666667
1161|002736|国信证券|6|2.0|4.0|0.0|0.0|0.0|0.802290506849|1.12|1.266666666667|1.406666666667
1162|600993|马应龙|6|5.0|1.0|0.0|0.0|0.0|1.225122590252|1.461428571429|1.712857142857|1.988571428571
1163|002317|众生药业|6|6.0|0.0|0.0|0.0|0.0|-0.351978338012|0.382857142857|0.457142857143|0.552857142857
1164|688337|普源精电|6|3.0|3.0|0.0|0.0|0.0|0.476097118786|0.575|0.863333333333|1.153333333333
1165|603650|彤程新材|6|5.0|1.0|0.0|0.0|0.0|0.838769721259|1.053333333333|1.293333333333|1.551666666667
1166|600059|古越龙山|6|2.0|4.0|0.0|0.0|0.0|0.22551577933|0.271666666667|0.258333333333|0.308333333333
1167|300684|中石科技|6|5.0|1.0|0.0|0.0|0.0|0.672392559544|1.008333333333|1.34|1.785
1168|600129|太极集团|6|3.0|2.0|1.0|0.0|0.0|0.048334872997|0.830125|1.051875|1.27025
1169|300674|宇信科技|6|5.0|1.0|0.0|0.0|0.0|0.539519678987|0.662166666667|0.7665|0.8772
1170|688368|晶丰明源|6|3.0|2.0|1.0|0.0|0.0|-0.373501340218|0.835|1.903333333333|2.918333333333
1171|600038|中直股份|6|3.0|3.0|0.0|0.0|0.0|0.677981650947|0.755|0.898333333333|1.05
1172|300945|曼卡龙|5|3.0|2.0|0.0|0.0|0.0|0.366789297288|0.481666666667|0.615|0.761666666667
1173|301225|恒勃股份|5|3.0|2.0|0.0|0.0|0.0|1.267607267653|1.524|1.758|2.022
1174|920879|基康技术|5|2.0|3.0|0.0|0.0|0.0|0.461278187038|0.574|0.678|0.778
1175|688003|天准科技|5|2.0|3.0|0.0|0.0|0.0|0.64167497773|0.77|1.15|1.406
1176|003043|华亚智能|5|3.0|2.0|0.0|0.0|0.0|0.603332646419|0.922|1.178|1.412
1177|688687|凯因科技|5|5.0|0.0|0.0|0.0|0.0|0.832839272696|0.934|1.148|1.35
1178|002140|东华科技|5|4.0|1.0|0.0|0.0|0.0|0.579437884841|0.69|0.81|0.934
1179|601869|长飞光纤|5|2.0|3.0|0.0|0.0|0.0|0.891772323297|1.204|1.726|2.242
1180|300601|康泰生物|5|4.0|1.0|0.0|0.0|0.0|0.180541683713|0.16|0.36|0.478333333333
1181|688279|峰岹科技|5|5.0|0.0|0.0|0.0|0.0|1.936401023906|2.276|3.282|4.598
1182|920106|林泰新材|5|2.0|3.0|0.0|0.0|0.0|1.432023106541|2.684|3.846|5.534
1183|603102|百合股份|5|4.0|1.0|0.0|0.0|0.0|2.176704921562|2.322|3.05|3.578
1184|688258|卓易信息|5|4.0|1.0|0.0|0.0|0.0|0.271098540553|0.715|1.255|2.34
1185|300170|汉得信息|5|4.0|1.0|0.0|0.0|0.0|0.184662416889|0.248|0.306|0.378
1186|688551|科威尔|5|3.0|2.0|0.0|0.0|0.0|0.583413284287|1.0|1.464|1.76
1187|600967|内蒙一机|5|2.0|3.0|0.0|0.0|0.0|0.29351822742|0.398|0.488|0.582
1188|300785|值得买|5|2.0|3.0|0.0|0.0|0.0|0.378368352903|0.572|0.718|0.8575
1189|688403|汇成股份|5|5.0|0.0|0.0|0.0|0.0|0.186213566415|0.232|0.328|0.412
1190|603319|美湖股份|5|3.0|2.0|0.0|0.0|0.0|0.488822456733|0.684|0.856|1.05
1191|688580|伟思医疗|5|3.0|2.0|0.0|0.0|0.0|1.064716082131|1.437142857143|1.661428571429|1.976666666667
1192|003013|地铁设计|5|5.0|0.0|0.0|0.0|0.0|1.204739657685|1.382|1.484|1.606
1193|600498|烽火通信|5|4.0|1.0|0.0|0.0|0.0|0.516214599678|0.74|0.874|1.008
1194|002063|远光软件|5|3.0|2.0|0.0|0.0|0.0|0.153353527787|0.182|0.21|0.2775
1195|000962|东方钽业|5|5.0|0.0|0.0|0.0|0.0|0.422338152499|0.608|0.836|1.032
1196|301196|唯科科技|5|3.0|2.0|0.0|0.0|0.0|1.758480858362|2.418|2.942|3.42
1197|688027|国盾量子|5|4.0|1.0|0.0|0.0|0.0|-0.309557694077|0.018|0.1656|0.5028
1198|000831|中国稀土|5|2.0|3.0|0.0|0.0|0.0|-0.27035575176|0.352|0.49|0.642
1199|600409|三友化工|5|4.0|1.0|0.0|0.0|0.0|0.24173470175|0.134|0.216|0.265
1200|603758|秦安股份|5|2.0|3.0|0.0|0.0|0.0|0.393945856733|0.473333333333|0.59|0.695
1201|688357|建龙微纳|5|2.0|3.0|0.0|0.0|0.0|0.747114529176|1.02|1.42|1.722
1202|301125|腾亚精工|5|5.0|0.0|0.0|0.0|0.0|0.073320244752|0.31|1.228|1.856
1203|600764|中国海防|5|4.0|1.0|0.0|0.0|0.0|0.320840257991|0.448|0.6|0.77
1204|920116|星图测控|5|1.0|4.0|0.0|0.0|0.0|0.531837859177|0.7|0.89|1.132
1205|002609|捷顺科技|5|4.0|1.0|0.0|0.0|0.0|0.048779373268|0.278|0.38|0.516
1206|002364|中恒电气|5|3.0|2.0|0.0|0.0|0.0|0.1945290528|0.318333333333|0.523333333333|0.74
1207|603725|天安新材|5|2.0|3.0|0.0|0.0|0.0|0.331318205006|0.426|0.54|0.646
1208|002838|道恩股份|5|3.0|2.0|0.0|0.0|0.0|0.294607413404|0.414|0.64|0.966
1209|000969|安泰科技|5|4.0|1.0|0.0|0.0|0.0|0.354420871072|0.316|0.376|0.456
1210|605358|立昂微|5|3.0|1.0|1.0|0.0|0.0|-0.395839127537|0.042|0.282|0.468
1211|301108|洁雅股份|5|2.0|3.0|0.0|0.0|0.0|0.172933571917|0.8|1.032|1.31
1212|301511|德福科技|5|4.0|0.0|1.0|0.0|0.0|-0.388864788568|0.176|0.48|0.83
1213|601330|绿色动力|5|4.0|1.0|0.0|0.0|0.0|0.419879014798|0.49|0.522|0.556
1214|688348|昱能科技|5|2.0|2.0|1.0|0.0|0.0|0.896125614936|1.054|1.5|1.95
1215|002103|广博股份|5|4.0|1.0|0.0|0.0|0.0|0.284856402847|0.348|0.442|0.548
1216|600196|复星医药|5|3.0|2.0|0.0|0.0|0.0|1.037243938815|1.248|1.468|1.71
1217|603209|兴通股份|5|2.0|3.0|0.0|0.0|0.0|1.078204115046|0.8152|1.0352|1.2665
1218|688186|广大特材|5|5.0|0.0|0.0|0.0|0.0|0.408712684841|1.396|1.8|2.108
1219|002970|锐明技术|5|4.0|1.0|0.0|0.0|0.0|1.605559097816|2.194|2.914|3.772
1220|300007|汉威科技|5|1.0|4.0|0.0|0.0|0.0|0.23417714729|0.548333333333|0.463333333333|0.593333333333
1221|601107|四川成渝|5|3.0|2.0|0.0|0.0|0.0|0.477074129016|0.522|0.546|0.58
1222|300188|国投智能|5|3.0|2.0|0.0|0.0|0.0|-0.482866513172|-0.138|0.058|0.1375
1223|002674|兴业科技|5|3.0|2.0|0.0|0.0|0.0|0.479254249717|0.396|0.536|0.66
1224|601878|浙商证券|5|2.0|3.0|0.0|0.0|0.0|0.422380375502|0.535|0.628333333333|0.685
1225|600460|士兰微|5|0.0|5.0|0.0|0.0|0.0|0.132126415774|0.35|0.516|0.706
1226|002439|启明星辰|5|4.0|1.0|0.0|0.0|0.0|-0.186807738265|0.04|0.136|0.262
1227|300997|欢乐家|5|2.0|3.0|0.0|0.0|0.0|0.336889749876|0.203333333333|0.261666666667|0.333333333333
1228|002026|山东威达|5|4.0|1.0|0.0|0.0|0.0|0.681055877177|0.766|0.874|0.966
1229|000719|中原传媒|5|4.0|1.0|0.0|0.0|0.0|1.006552523861|1.304|1.384|1.448
1230|688210|统联精密|5|5.0|0.0|0.0|0.0|0.0|0.461099713703|0.54|1.208333333333|1.941666666667
1231|002588|史丹利|5|3.0|2.0|0.0|0.0|0.0|0.71715030412|0.872|1.038|1.214
1232|000803|山高环能|5|1.0|4.0|0.0|0.0|0.0|0.02796000869|0.21|0.336|0.48
1233|600266|城建发展|5|3.0|2.0|0.0|0.0|0.0|-0.458170453923|0.37|0.48|0.615
1234|301219|腾远钴业|5|4.0|1.0|0.0|0.0|0.0|2.325040209329|3.5018|4.267|5.1678
1235|002567|唐人神|5|2.0|3.0|0.0|0.0|0.0|0.248013432411|0.108|0.244|0.498
1236|688153|唯捷创芯|5|4.0|1.0|0.0|0.0|0.0|-0.055134587565|0.248|0.49|0.858
1237|603662|柯力传感|5|5.0|0.0|0.0|0.0|0.0|0.927637492854|1.226666666667|1.460333333333|1.743833333333
1238|300121|阳谷华泰|5|3.0|2.0|0.0|0.0|0.0|0.43152080505|0.516|0.622|0.738
1239|300938|信测标准|5|3.0|2.0|0.0|0.0|0.0|0.723254012212|0.852|0.994|1.164
1240|600362|江西铜业|5|2.0|3.0|0.0|0.0|0.0|2.010609887665|2.346|2.504|2.772
1241|688631|莱斯信息|5|0.0|5.0|0.0|0.0|0.0|0.789401859485|0.916|1.264|1.656
1242|002254|泰和新材|5|2.0|3.0|0.0|0.0|0.0|0.104451364626|0.104|0.27|0.37
1243|600552|凯盛科技|5|3.0|2.0|0.0|0.0|0.0|0.148377428759|0.202|0.284|0.358
1244|002041|登海种业|5|0.0|5.0|0.0|0.0|0.0|0.064347317784|0.155|0.221666666667|0.246
1245|600927|永安期货|5|2.0|3.0|0.0|0.0|0.0|0.39510855686|0.45|0.508|0.54
1246|688319|欧林生物|5|3.0|2.0|0.0|0.0|0.0|0.05113541934|0.143333333333|0.158333333333|0.193333333333
1247|002531|天顺风能|5|2.0|3.0|0.0|0.0|0.0|0.113772353959|0.17|0.43|0.556666666667
1248|002351|漫步者|5|3.0|2.0|0.0|0.0|0.0|0.505265269445|0.548|0.63|0.724
1249|000537|中绿电|5|3.0|2.0|0.0|0.0|0.0|0.488034257371|0.536|0.638|0.8
1250|002637|赞宇科技|5|3.0|2.0|0.0|0.0|0.0|0.287695223756|0.648|0.948|1.176
1251|688680|海优新材|5|2.0|3.0|0.0|0.0|0.0|-6.646156555759|-3.018|0.264|2.7925
1252|688568|中科星图|5|4.0|1.0|0.0|0.0|0.0|0.435227862226|0.586|0.76|1.078
1253|002206|海利得|5|4.0|1.0|0.0|0.0|0.0|0.353259112071|0.472|0.53|0.584
1254|002284|亚太股份|5|3.0|2.0|0.0|0.0|0.0|0.288096041649|0.57|0.716|0.902
1255|603977|国泰集团|5|5.0|0.0|0.0|0.0|0.0|0.290942506997|0.492|0.658|0.838
1256|300768|迪普科技|5|3.0|2.0|0.0|0.0|0.0|0.250311644797|0.302|0.38|0.466
1257|603667|五洲新春|5|3.0|2.0|0.0|0.0|0.0|0.249506988109|0.366|0.494|0.67
1258|002416|爱施德|5|5.0|0.0|0.0|0.0|0.0|0.469212758329|0.478|0.546|0.602
1259|301091|深城交|5|1.0|4.0|0.0|0.0|0.0|0.200499160237|0.232|0.29|0.38
1260|688389|普门科技|5|4.0|1.0|0.0|0.0|0.0|0.806074770005|0.611666666667|0.711666666667|0.826666666667
1261|603151|邦基科技|5|2.0|3.0|0.0|0.0|0.0|0.293497535386|0.862|1.148|1.306
1262|301338|凯格精机|5|0.0|5.0|0.0|0.0|0.0|0.662745865414|1.432|1.924|2.458
1263|603013|亚普股份|5|4.0|1.0|0.0|0.0|0.0|0.975611555853|1.11|1.242|1.402
1264|002155|湖南黄金|5|3.0|2.0|0.0|0.0|0.0|0.541735435431|1.0778|1.3226|1.5642
1265|002354|天娱数科|5|1.0|4.0|0.0|0.0|0.0|-0.071285502936|0.034|0.044|0.05
1266|300263|隆华科技|5|4.0|1.0|0.0|0.0|0.0|0.126607637226|0.232|0.308|0.38
1267|002081|金螳螂|5|2.0|3.0|0.0|0.0|0.0|0.204810187324|0.202|0.214|0.232
1268|603688|石英股份|5|3.0|2.0|0.0|0.0|0.0|0.615810898745|0.504|0.908|1.364
1269|002846|英联股份|5|2.0|3.0|0.0|0.0|0.0|-0.094459889007|0.092|0.206|0.406
1270|003035|南网能源|5|3.0|2.0|0.0|0.0|0.0|-0.015345223551|0.136|0.16|0.185
1271|300620|光库科技|5|4.0|1.0|0.0|0.0|0.0|0.268812943964|0.498|0.93|1.236
1272|002961|瑞达期货|5|3.0|2.0|0.0|0.0|0.0|0.859724012819|1.136|1.28|1.412
1273|002438|江苏神通|5|2.0|3.0|0.0|0.0|0.0|0.581004878436|0.682|0.822|0.968
1274|300244|迪安诊断|5|4.0|1.0|0.0|0.0|0.0|-0.571663053214|0.208|0.852|1.065
1275|301332|德尔玛|5|1.0|4.0|0.0|0.0|0.0|0.308463692176|0.324|0.372|0.4125
1276|688108|赛诺医疗|5|5.0|0.0|0.0|0.0|0.0|0.003600049562|0.066666666667|0.13|0.203333333333
1277|300919|中伟股份|5|4.0|1.0|0.0|0.0|0.0|1.407440241646|1.704|2.118|2.636
1278|300770|新媒股份|5|3.0|2.0|0.0|0.0|0.0|2.887389923597|3.104|3.264|3.405
1279|601958|金钼股份|5|4.0|1.0|0.0|0.0|0.0|0.924370492122|1.0444|1.1822|1.2522
1280|688206|概伦电子|5|3.0|2.0|0.0|0.0|0.0|-0.220532261186|0.09|0.158|0.286
1281|600826|兰生股份|5|4.0|1.0|0.0|0.0|0.0|0.417166252698|0.412|0.466|0.51
1282|301073|君亭酒店|5|3.0|2.0|0.0|0.0|0.0|0.129593861789|0.098|0.22|0.394
1283|601702|华峰铝业|5|4.0|1.0|0.0|0.0|0.0|1.219699649305|1.326|1.614|1.9925
1284|603881|数据港|5|3.0|2.0|0.0|0.0|0.0|0.184012314863|0.23|0.28|0.3475
1285|600597|光明乳业|5|1.0|4.0|0.0|0.0|0.0|0.523800089186|0.336666666667|0.375|0.42
1286|603180|金牌家居|5|3.0|2.0|0.0|0.0|0.0|1.291914897421|1.175|1.388333333333|1.561666666667
1287|301550|斯菱股份|5|4.0|1.0|0.0|0.0|0.0|0.821683893806|1.184|1.39|1.824
1288|002389|航天彩虹|5|4.0|1.0|0.0|0.0|0.0|0.089526669828|0.242|0.352|0.436
1289|603661|恒林股份|5|4.0|1.0|0.0|0.0|0.0|1.891601838685|2.7392|3.5664|4.405
1290|603355|莱克电气|5|4.0|1.0|0.0|0.0|0.0|2.145889475164|1.844|2.242|2.505
1291|688023|安恒信息|5|3.0|2.0|0.0|0.0|0.0|-1.93845951795|0.238|0.912|1.69
1292|301096|百诚医药|5|2.0|3.0|0.0|0.0|0.0|-0.482867693683|0.342|0.556|0.782
1293|301333|诺思格|5|2.0|3.0|0.0|0.0|0.0|1.451845997116|1.474|1.696|2.005
1294|300809|华辰装备|5|3.0|2.0|0.0|0.0|0.0|0.244461681941|0.433333333333|0.673333333333|0.956666666667
1295|603515|欧普照明|5|2.0|3.0|0.0|0.0|0.0|1.213965879228|1.166666666667|1.251666666667|1.354
1296|002790|瑞尔特|5|4.0|1.0|0.0|0.0|0.0|0.433271719614|0.236|0.286|0.3305
1297|603100|川仪股份|5|5.0|0.0|0.0|0.0|0.0|1.516157809153|1.458333333333|1.65|1.826666666667
1298|002130|沃尔核材|5|5.0|0.0|0.0|0.0|0.0|0.672713541973|0.985|1.636666666667|2.096666666667
1299|300788|中信出版|5|2.0|3.0|0.0|0.0|0.0|0.624090764462|0.9|1.016|1.126
1300|688398|赛特新材|5|3.0|2.0|0.0|0.0|0.0|0.459815498878|0.438|0.778|1.158
1301|603290|斯达半导|5|1.0|3.0|1.0|0.0|0.0|2.119927077391|2.222|2.794|3.442
1302|300762|上海瀚讯|5|2.0|3.0|0.0|0.0|0.0|-0.197283369276|0.026|0.308|0.5
1303|688007|光峰科技|5|1.0|4.0|0.0|0.0|0.0|0.060818413825|0.018333333333|0.256666666667|0.366666666667
1304|600499|科达制造|5|4.0|1.0|0.0|0.0|0.0|0.524706544621|0.7976|0.941|1.0814
1305|603901|永创智能|5|2.0|3.0|0.0|0.0|0.0|0.031943950545|0.336|0.504|0.645
1306|688105|诺唯赞|5|4.0|1.0|0.0|0.0|0.0|-0.045492176284|0.11|0.246|0.41
1307|603712|七一二|5|3.0|2.0|0.0|0.0|0.0|-0.322303248951|0.006|0.278|0.416
1308|000550|江铃汽车|5|3.0|2.0|0.0|0.0|0.0|1.780716049554|1.772|2.21|2.66
1309|300494|盛天网络|5|3.0|2.0|0.0|0.0|0.0|-0.531113690863|0.29|0.358|0.42
1310|605376|博迁新材|5|3.0|2.0|0.0|0.0|0.0|0.334388014908|0.916|1.882|2.598
1311|688561|奇安信|5|3.0|2.0|0.0|0.0|0.0|-2.021790219995|-0.534|-0.104|0.22
1312|605377|华旺科技|5|5.0|0.0|0.0|0.0|0.0|0.842258813722|0.737|0.843|0.9456
1313|603256|宏和科技|5|2.0|3.0|0.0|0.0|0.0|0.025918177981|0.208|0.296|0.398
1314|300223|北京君正|5|3.0|2.0|0.0|0.0|0.0|0.758904024645|1.004|1.36|1.752
1315|603055|台华新材|5|4.0|1.0|0.0|0.0|0.0|0.815147395661|0.695|0.9125|1.145
1316|002801|微光股份|5|5.0|0.0|0.0|0.0|0.0|0.960538740942|1.55|1.832|2.09
1317|605116|奥锐特|5|4.0|1.0|0.0|0.0|0.0|0.873451984028|1.154|1.452|1.764
1318|688232|新点软件|5|3.0|2.0|0.0|0.0|0.0|0.634412526788|0.518|0.748|0.9025
1319|603091|众鑫股份|5|4.0|1.0|0.0|0.0|0.0|3.16765575646|3.124|5.266|6.722
1320|001389|广合科技|5|4.0|1.0|0.0|0.0|0.0|1.588255239442|2.332|2.992|3.695
1321|002286|保龄宝|5|5.0|0.0|0.0|0.0|0.0|0.292089699806|0.472|0.592|0.714
1322|600575|淮河能源|5|3.0|2.0|0.0|0.0|0.0|0.22072570057|0.234|0.324|0.35
1323|002478|常宝股份|5|4.0|1.0|0.0|0.0|0.0|0.704054473232|0.6475|0.7625|0.86
1324|002533|金杯电工|5|3.0|2.0|0.0|0.0|0.0|0.774829480122|0.9034|1.0256|1.1625
1325|002061|浙江交科|5|4.0|1.0|0.0|0.0|0.0|0.48985886757|0.504|0.558|0.602
1326|600098|广州发展|5|4.0|1.0|0.0|0.0|0.0|0.493972954108|0.636|0.616|0.66
1327|300777|中简科技|5|4.0|1.0|0.0|0.0|0.0|0.809931211573|1.062|1.336|1.6275
1328|600686|金龙汽车|5|4.0|1.0|0.0|0.0|0.0|0.219990003032|0.568|1.006|1.408
1329|601801|皖新传媒|5|1.0|4.0|0.0|0.0|0.0|0.36006360206|0.446|0.47|0.49
1330|603239|浙江仙通|5|3.0|2.0|0.0|0.0|0.0|0.634334219932|0.828|1.008|1.212
1331|603877|太平鸟|5|3.0|2.0|0.0|0.0|0.0|0.548649532251|0.438|0.7|0.854
1332|601778|晶科科技|5|2.0|3.0|0.0|0.0|0.0|0.090836613397|0.142|0.156|0.174
1333|000888|峨眉山A|5|3.0|2.0|0.0|0.0|0.0|0.445308535125|0.506|0.57|0.622
1334|601083|锦江航运|5|2.0|3.0|0.0|0.0|0.0|0.788674697478|0.866|0.83|0.862
1335|603039|泛微网络|5|2.0|3.0|0.0|0.0|0.0|0.778751280036|1.0092|1.246|1.41375
1336|300010|豆神教育|5|2.0|3.0|0.0|0.0|0.0|0.066356999069|0.1|0.168|0.27
1337|002947|恒铭达|5|5.0|0.0|0.0|0.0|0.0|1.783131629911|2.525|3.281666666667|4.28
1338|688396|华润微|5|2.0|3.0|0.0|0.0|0.0|0.574344996065|0.712|0.916|1.184
1339|688388|嘉元科技|5|2.0|3.0|0.0|0.0|0.0|-0.560302905635|0.256|0.786|1.212
1340|000301|东方盛虹|5|3.0|2.0|0.0|0.0|0.0|-0.347415110006|0.101666666667|0.186666666667|0.29
1341|000703|恒逸石化|5|4.0|1.0|0.0|0.0|0.0|0.064935925884|0.13|0.188|0.2525
1342|600329|达仁堂|5|3.0|2.0|0.0|0.0|0.0|2.894884527812|2.951666666667|1.411666666667|1.578333333333
1343|600380|健康元|5|3.0|2.0|0.0|0.0|0.0|0.75791501613|0.772|0.834|0.8875
1344|600186|莲花控股|5|4.0|1.0|0.0|0.0|0.0|0.112978659137|0.168|0.226|0.28
1345|002409|雅克科技|5|4.0|1.0|0.0|0.0|0.0|1.831334633642|2.422|3.116|3.8625
1346|920808|曙光数创|5|2.0|3.0|0.0|0.0|0.0|0.307122230314|0.442|0.712|1.036
1347|600511|国药股份|5|4.0|1.0|0.0|0.0|0.0|2.650919809188|2.696|2.858|3.02
1348|920690|捷众科技|5|2.0|3.0|0.0|0.0|0.0|0.942856589291|1.198|1.456|1.798
1349|002803|吉宏股份|5|4.0|1.0|0.0|0.0|0.0|0.403927594585|0.638|0.822|1.042
1350|920273|一致魔芋|5|2.0|3.0|0.0|0.0|0.0|0.840371191989|0.924|1.116|1.384
1351|920058|华洋赛车|5|0.0|5.0|0.0|0.0|0.0|1.001003626862|1.128|1.546|1.994
1352|920640|富士达|5|2.0|3.0|0.0|0.0|0.0|0.272344628345|0.532|0.702|0.836
1353|300806|斯迪克|5|4.0|1.0|0.0|0.0|0.0|0.121072237284|0.242|0.628|1.048
1354|688035|德邦科技|5|4.0|1.0|0.0|0.0|0.0|0.68496285883|0.974|1.44|1.928
1355|688410|山外山|5|5.0|0.0|0.0|0.0|0.0|0.221796496128|0.49|0.636|0.808
1356|002755|奥赛康|5|2.0|3.0|0.0|0.0|0.0|0.172701056824|0.262|0.376|0.514
1357|688315|诺禾致源|5|2.0|3.0|0.0|0.0|0.0|0.472821951129|0.471666666667|0.55|0.656
1358|301191|菲菱科思|5|3.0|2.0|0.0|0.0|0.0|1.694451500389|1.0925|1.695|2.79
1359|605060|联德股份|5|4.0|1.0|0.0|0.0|0.0|0.779210924387|0.966|1.324|1.742
1360|688157|松井股份|5|4.0|1.0|0.0|0.0|0.0|0.552290825199|0.484|0.922|1.316
1361|002602|世纪华通|5|4.0|1.0|0.0|0.0|0.0|0.163325873025|0.794|1.124|1.425
1362|920509|同惠电子|5|2.0|3.0|0.0|0.0|0.0|0.314632261414|0.412|0.502|0.606
1363|002240|盛新锂能|5|3.0|2.0|0.0|0.0|0.0|-0.679105039982|-0.578333333333|0.311666666667|0.661666666667
1364|300984|金沃股份|4|1.0|3.0|0.0|0.0|0.0|0.212023738373|0.5175|1.05|1.6125
1365|002985|北摩高科|4|4.0|0.0|0.0|0.0|0.0|0.048678729928|0.624|0.856|1.056
1366|600383|金地集团|4|1.0|3.0|0.0|0.0|0.0|-1.354517893133|-0.97|-0.37|0.05
1367|600580|卧龙电驱|4|2.0|2.0|0.0|0.0|0.0|0.50753235332|0.66|0.738|0.834
1368|300636|同和药业|4|3.0|1.0|0.0|0.0|0.0|0.253800982825|0.28|0.3375|0.415
1369|603466|风语筑|4|2.0|2.0|0.0|0.0|0.0|-0.227719956909|0.1525|0.29|0.38
1370|301421|波长光电|4|3.0|1.0|0.0|0.0|0.0|0.319391260737|0.386|0.6048|0.8208
1371|600482|中国动力|4|4.0|0.0|0.0|0.0|0.0|0.617190686772|0.9445|1.36275|1.73025
1372|300602|飞荣达|4|3.0|1.0|0.0|0.0|0.0|0.324629917084|0.7325|1.13|1.62
1373|600662|外服控股|4|1.0|3.0|0.0|0.0|0.0|0.47580091257|0.3075|0.3325|0.35
1374|002858|力盛体育|4|2.0|2.0|0.0|0.0|0.0|-0.23707590182|0.235|0.4525|0.6275
1375|688126|沪硅产业|4|0.0|4.0|0.0|0.0|0.0|-0.303807157071|-0.0425|0.065|0.1175
1376|300815|玉禾田|4|2.0|2.0|0.0|0.0|0.0|1.443455604101|1.6325|1.825|2.07
1377|300769|德方纳米|4|2.0|1.0|1.0|0.0|0.0|-4.774125574672|-1.635|0.9375|1.9425
1378|301257|普蕊斯|4|2.0|2.0|0.0|0.0|0.0|1.347125031691|1.484|1.692|1.914
1379|300773|拉卡拉|4|1.0|2.0|1.0|0.0|0.0|0.452188076129|0.65|0.6875|0.593333333333
1380|603227|雪峰科技|4|3.0|1.0|0.0|0.0|0.0|0.623716299421|0.5325|0.7275|0.89
1381|603381|永臻股份|4|3.0|1.0|0.0|0.0|0.0|1.130078781292|0.33375|1.602|2.455
1382|600353|旭光电子|4|2.0|2.0|0.0|0.0|0.0|0.123468867294|0.1925|0.2575|0.35
1383|002544|普天科技|4|3.0|1.0|0.0|0.0|0.0|0.016445859471|0.132|0.22|0.304
1384|002695|煌上煌|4|2.0|2.0|0.0|0.0|0.0|0.072071021491|0.165|0.23|0.2825
1385|600392|盛和资源|4|3.0|1.0|0.0|0.0|0.0|0.118207046536|0.5125|0.635|0.735
1386|600827|百联股份|4|2.0|2.0|0.0|0.0|0.0|0.878525957193|0.26|0.3|0.353333333333
1387|300861|美畅股份|4|1.0|3.0|0.0|0.0|0.0|0.216603565915|0.31875|0.473|0.59175
1388|688400|凌云光|4|2.0|2.0|0.0|0.0|0.0|0.232256856356|0.38|0.5625|0.8
1389|300284|苏交科|4|1.0|3.0|0.0|0.0|0.0|0.177679774986|0.15|0.1625|0.18
1390|002312|川发龙蟒|4|2.0|2.0|0.0|0.0|0.0|0.282060519634|0.3425|0.4175|0.4925
1391|002301|齐心集团|4|2.0|2.0|0.0|0.0|0.0|0.087094555939|0.2125|0.2675|0.3275
1392|301603|乔锋智能|4|4.0|0.0|0.0|0.0|0.0|1.699603699487|2.995|4.1975|5.3975
1393|300986|志特新材|4|1.0|3.0|0.0|0.0|0.0|0.178882886279|0.42|0.6175|0.745
1394|301239|普瑞眼科|4|2.0|2.0|0.0|0.0|0.0|-0.680809891933|0.3|0.85|1.4975
1395|688234|天岳先进|4|3.0|1.0|0.0|0.0|0.0|0.369414371626|0.4525|0.72|1.07
1396|688697|纽威数控|4|3.0|1.0|0.0|0.0|0.0|0.710982066059|0.74|0.8625|0.9875
1397|601928|凤凰传媒|4|3.0|1.0|0.0|0.0|0.0|0.627728071123|0.8425|0.8575|0.89
1398|601901|方正证券|4|2.0|2.0|0.0|0.0|0.0|0.268144613385|0.4975|0.5225|0.586666666667
1399|000028|国药一致|4|3.0|1.0|0.0|0.0|0.0|1.154390521991|2.1325|2.255|2.513333333333
1400|301217|铜冠铜箔|4|1.0|3.0|0.0|0.0|0.0|-0.18859101514|0.1355|0.36|0.534
1401|000738|航发控制|4|4.0|0.0|0.0|0.0|0.0|0.570467896355|0.5475|0.61|0.695
1402|688198|佰仁医疗|4|3.0|1.0|0.0|0.0|0.0|1.062302221621|1.468|2.118|2.828
1403|605166|聚合顺|4|3.0|1.0|0.0|0.0|0.0|0.954157267854|0.715|1.14|1.51
1407|688173|希荻微|4|3.0|1.0|0.0|0.0|0.0|-0.704796122252|-0.055|0.1575|0.2925
1408|600299|安迪苏|4|4.0|0.0|0.0|0.0|0.0|0.449056766975|0.5175|0.5875|0.6775
1409|688045|必易微|4|0.0|4.0|0.0|0.0|0.0|-0.245868544091|0.1775|0.585|1.015
1410|603500|祥和实业|4|2.0|2.0|0.0|0.0|0.0|0.226541419576|0.395|0.4975|0.6425
